distribution,fpr,tpr,threshold_keV
matched,0.7727517433492985,0.7727682234926178,1989.84375
matched,0.772761437551502,0.7727682234926178,1989.8125
matched,0.7728099085625192,0.7727682234926178,1989.75
matched,0.7728341440680278,0.7728092622819455,1989.6875
matched,0.7728389911691295,0.7728092622819455,1989.65625
matched,0.7728826150790449,0.7728913398606009,1989.625
matched,0.7729020034834517,0.7728913398606009,1989.5625
matched,0.7729504744944689,0.7729323786499285,1989.5
matched,0.7729553215955706,0.7729323786499285,1989.46875
matched,0.772965015797774,0.7729323786499285,1989.4375
matched,0.7730183339098929,0.7729734174392562,1989.375
matched,0.7730377223142998,0.7729734174392562,1989.3125
matched,0.7731055817297238,0.7730965338072392,1989.25
matched,0.7731152759319272,0.7730965338072392,1989.1875
matched,0.7731734411451477,0.7731375725965669,1989.125
matched,0.7731831353473512,0.7731786113858946,1989.0625
matched,0.7732413005605718,0.77326068896455,1989.0
matched,0.7732461476616735,0.77326068896455,1988.9375
matched,0.7733140070770975,0.7733017277538776,1988.875
matched,0.7733915606947249,0.773383805332533,1988.75
matched,0.7734061019980301,0.773383805332533,1988.6875
matched,0.7734109490991318,0.773383805332533,1988.65625
matched,0.7734739614134541,0.7734658829111885,1988.625
matched,0.773493349817861,0.7734658829111885,1988.5625
matched,0.773493349817861,0.773506921700516,1988.53125
matched,0.7735321266266747,0.7735889992791715,1988.5
matched,0.7735369737277764,0.7736300380684992,1988.46875
matched,0.7735515150310815,0.7736300380684992,1988.4375
matched,0.773561209233285,0.7736300380684992,1988.40625
matched,0.7736193744465055,0.7736710768578268,1988.375
matched,0.7736242215476072,0.7736710768578268,1988.3125
matched,0.7736920809630313,0.7737121156471545,1988.25
matched,0.7737017751652348,0.7737121156471545,1988.21875
matched,0.7737163164685399,0.7737531544364822,1988.1875
matched,0.7737599403784553,0.7738762708044652,1988.125
matched,0.7737696345806587,0.7738762708044652,1988.0625
matched,0.773832646894981,0.7739993871724483,1988.0
matched,0.773852035299388,0.7739993871724483,1987.9375
matched,0.7738568824004897,0.7739993871724483,1987.921875
matched,0.7739247418159136,0.7739993871724483,1987.875
matched,0.7739247418159136,0.7740404259617759,1987.84375
matched,0.7739247418159136,0.7740814647511036,1987.828125
matched,0.7739295889170154,0.7740814647511036,1987.8125
matched,0.7739926012313376,0.7742045811190867,1987.75
matched,0.7739974483324393,0.7742045811190867,1987.703125
matched,0.7740119896357445,0.7742045811190867,1987.6875
matched,0.7740168367368462,0.7742045811190867,1987.65625
matched,0.7740750019500668,0.774286658697742,1987.625
matched,0.7740798490511686,0.774286658697742,1987.5625
matched,0.774089543253372,0.774286658697742,1987.53125
matched,0.7741816381743045,0.774286658697742,1987.5
matched,0.7741864852754062,0.774286658697742,1987.4375
matched,0.774191332376508,0.774286658697742,1987.40625
matched,0.7742301091853216,0.7744097750657251,1987.375
matched,0.7742591917919319,0.7744097750657251,1987.3125
matched,0.7742640388930336,0.7744097750657251,1987.28125
matched,0.7742640388930336,0.7744508138550528,1987.265625
matched,0.774327051207356,0.7746560078016912,1987.25
matched,0.7743318983084577,0.7746970465910189,1987.1875
matched,0.7744191461282885,0.7746970465910189,1987.125
matched,0.7744336874315937,0.7746970465910189,1987.0625
matched,0.7744966997459161,0.7747791241696743,1987.0
matched,0.7745015468470178,0.7747791241696743,1986.96875
matched,0.7745160881503229,0.7748201629590019,1986.9375
matched,0.7745209352514246,0.7748201629590019,1986.90625
matched,0.7745839475657469,0.7749022405376573,1986.875
matched,0.7745887946668486,0.7749022405376573,1986.8515625
matched,0.774598488869052,0.7749022405376573,1986.8125
matched,0.7746421127789674,0.774943279326985,1986.75
matched,0.7746566540822726,0.7750253569056403,1986.6875
matched,0.774666348284476,0.7750253569056403,1986.65625
matched,0.7747293605987984,0.775066395694968,1986.625
matched,0.7747390548010018,0.775066395694968,1986.59375
matched,0.7747439019021035,0.7751074344842958,1986.5625
matched,0.7748020671153241,0.7751074344842958,1986.5
matched,0.7748069142164258,0.7751074344842958,1986.46875
matched,0.7748311497219343,0.7751074344842958,1986.4375
matched,0.774869926530748,0.7752305508522788,1986.375
matched,0.7748893149351549,0.7752305508522788,1986.3125
matched,0.7748990091373583,0.7752715896416065,1986.28125
matched,0.7749474801483756,0.7752715896416065,1986.25
matched,0.7749668685527824,0.7752715896416065,1986.1875
matched,0.7749717156538841,0.7752715896416065,1986.171875
matched,0.7750638105748167,0.7752715896416065,1986.125
matched,0.7750735047770201,0.7752715896416065,1986.0625
matched,0.7751268228891389,0.7752715896416065,1986.0
matched,0.7751316699902407,0.7752715896416065,1985.9375
matched,0.7751365170913425,0.7752715896416065,1985.8828125
matched,0.7751898352034613,0.7752715896416065,1985.875
matched,0.7752043765067664,0.7753126284309342,1985.8125
matched,0.7752480004166818,0.7753536672202618,1985.75
matched,0.7752528475177836,0.7753947060095895,1985.71875
matched,0.775262541719987,0.7753947060095895,1985.6875
matched,0.7753352482365127,0.7754767835882449,1985.625
matched,0.7753400953376144,0.7754767835882449,1985.5625
matched,0.7753885663486316,0.7754767835882449,1985.5
matched,0.7753934134497333,0.7754767835882449,1985.4375
matched,0.775398260550835,0.7754767835882449,1985.40625
matched,0.7754709670673607,0.7754767835882449,1985.375
matched,0.7754758141684625,0.7754767835882449,1985.3125
matched,0.7754758141684625,0.7755178223775726,1985.28125
matched,0.775533979381683,0.7755178223775726,1985.25
matched,0.7755485206849881,0.7755588611669002,1985.1875
matched,0.7756212272015139,0.7755998999562279,1985.125
matched,0.7756357685048191,0.7756409387455556,1985.0625
matched,0.7757230163246499,0.7757230163242109,1985.0
matched,0.775751109992512,0.7757230163242109,1984.9375
matched,0.775755792270489,0.7757230163242109,1984.90625
matched,0.7758119796062132,0.775846132692194,1984.875
matched,0.7758166618841902,0.775846132692194,1984.84375
matched,0.7758213441621672,0.775846132692194,1984.8125
matched,0.7758260264401442,0.775846132692194,1984.78125
matched,0.7758541201080063,0.775846132692194,1984.75
matched,0.7758588023859833,0.775846132692194,1984.734375
matched,0.7758822137758683,0.775846132692194,1984.6875
matched,0.7758868960538453,0.775846132692194,1984.65625
matched,0.7759149897217074,0.7758871714815218,1984.625
matched,0.7759196719996844,0.7758871714815218,1984.59375
matched,0.7759243542776614,0.7758871714815218,1984.5625
matched,0.7759290365556384,0.7758871714815218,1984.53125
matched,0.7759805416133855,0.7758871714815218,1984.5
matched,0.7759899061693396,0.7758871714815218,1984.4375
matched,0.7759945884473166,0.7758871714815218,1984.40625
matched,0.7760460935050637,0.7758871714815218,1984.375
matched,0.7760601403389947,0.7758871714815218,1984.3125
matched,0.7760648226169717,0.7758871714815218,1984.28125
matched,0.7761256922306728,0.7758871714815218,1984.25
matched,0.7761397390646039,0.7758871714815218,1984.1875
matched,0.7761444213425809,0.7758871714815218,1984.15625
matched,0.776195926400328,0.7758871714815218,1984.125
matched,0.7762006086783051,0.7758871714815218,1984.078125
matched,0.7762052909562821,0.7758871714815218,1984.0625
matched,0.7762099732342591,0.7758871714815218,1984.03125
matched,0.7762942542378453,0.7759692490601771,1984.0
matched,0.7762989365158223,0.7759692490601771,1983.984375
matched,0.7763223479057073,0.7759692490601771,1983.9375
matched,0.7764066289092935,0.7760513266388325,1983.875
matched,0.7764113111872705,0.7760513266388325,1983.84375
matched,0.7764206757432246,0.7760513266388325,1983.8125
matched,0.7764253580212016,0.7760513266388325,1983.78125
matched,0.7764628162450177,0.7761334042174878,1983.75
matched,0.7764674985229947,0.7761334042174878,1983.734375
matched,0.7764721808009717,0.7761334042174878,1983.71875
matched,0.7764768630789487,0.7761744430068155,1983.6875
matched,0.7765564618045578,0.7762154817961432,1983.625
matched,0.7765564618045578,0.7762565205854709,1983.5625
matched,0.776622013696236,0.7763796369534539,1983.5
matched,0.7766313782521901,0.7763796369534539,1983.4375
matched,0.7766922478658912,0.7764206757427816,1983.375
matched,0.7767062946998222,0.7764206757427816,1983.3125
matched,0.7767905757034084,0.7764617145321093,1983.25
matched,0.7768654921510406,0.7765437921107646,1983.125
matched,0.7768701744290176,0.7765437921107646,1983.09375
matched,0.7768795389849716,0.7765437921107646,1983.0625
matched,0.7769076326528337,0.7765437921107646,1983.0
matched,0.7769123149308107,0.7765437921107646,1982.96875
matched,0.7769263617647417,0.7765437921107646,1982.9375
matched,0.7769825491004658,0.77662586968942,1982.875
matched,0.7769872313784428,0.77662586968942,1982.84375
matched,0.7769919136564198,0.77662586968942,1982.8125
matched,0.7769965959343968,0.77662586968942,1982.78125
matched,0.7770761946600061,0.77662586968942,1982.75
matched,0.7770761946600061,0.7766669084787476,1982.71875
matched,0.7770855592159601,0.7766669084787476,1982.6875
matched,0.7770902414939371,0.7766669084787476,1982.640625
matched,0.7771698402195463,0.7768310636360585,1982.625
matched,0.7771792047755003,0.7768310636360585,1982.59375
matched,0.7771838870534773,0.7768310636360585,1982.5625
matched,0.7772353921112244,0.7769541800040415,1982.5
matched,0.7772447566671784,0.7769541800040415,1982.4375
matched,0.7772447566671784,0.7769952187933692,1982.421875
matched,0.7772494389451554,0.7769952187933692,1982.40625
matched,0.7773056262808796,0.7770772963720245,1982.375
matched,0.7773056262808796,0.7771183351613522,1982.34375
matched,0.7773196731148106,0.7771183351613522,1982.3125
matched,0.7773711781725577,0.7771593739506799,1982.25
matched,0.7773758604505348,0.7771593739506799,1982.21875
matched,0.7773805427285118,0.7771593739506799,1982.1875
matched,0.7774180009523278,0.7772004127400076,1982.125
matched,0.7774320477862589,0.7772004127400076,1982.0625
matched,0.7774929173999601,0.7772824903186629,1982.0
matched,0.7775022819559141,0.7772824903186629,1981.9375
matched,0.7775116465118681,0.7772824903186629,1981.90625
matched,0.7775818806815232,0.7773235291079906,1981.875
matched,0.7775865629595002,0.7773235291079906,1981.859375
matched,0.7775959275154543,0.7773645678973183,1981.8125
matched,0.7776193389053393,0.777405606686646,1981.75
matched,0.7776240211833163,0.777405606686646,1981.703125
matched,0.7776287034612933,0.777405606686646,1981.6875
matched,0.7776755262410634,0.7774876842653013,1981.625
matched,0.7776942553529714,0.7774876842653013,1981.5625
matched,0.7777036199089256,0.7774876842653013,1981.53125
matched,0.7777410781327416,0.7776108006332844,1981.5
matched,0.7777504426886956,0.7776518394226121,1981.4375
matched,0.7778113123023968,0.7777339170012675,1981.375
matched,0.7778300414143048,0.7777339170012675,1981.3125
matched,0.7779002755839599,0.7778159945799228,1981.25
matched,0.7779049578619369,0.7778159945799228,1981.21875
matched,0.7779330515297991,0.7778159945799228,1981.1875
matched,0.7779377338077761,0.7778159945799228,1981.15625
matched,0.7779798743095692,0.7778980721585782,1981.125
matched,0.7779845565875462,0.7779391109479059,1981.0625
matched,0.7780360616452933,0.7779801497372335,1981.0
matched,0.7780360616452933,0.7780211885265612,1980.96875
matched,0.7780407439232703,0.7780211885265612,1980.9375
matched,0.7781109780929254,0.7780211885265612,1980.875
matched,0.7781156603709024,0.7780211885265612,1980.859375
matched,0.7781203426488794,0.7780211885265612,1980.8125
matched,0.7781624831506726,0.7781032661052166,1980.75
matched,0.7781812122625806,0.7781032661052166,1980.6875
matched,0.7782467641542588,0.7781853436838719,1980.625
matched,0.7782608109881898,0.7781853436838719,1980.5625
matched,0.7783169983239139,0.7782263824731996,1980.5
matched,0.7783216806018909,0.7782263824731996,1980.40625
matched,0.7783591388257071,0.7782674212625273,1980.375
matched,0.7783638211036841,0.7782674212625273,1980.28125
matched,0.7783965970495231,0.7783084600518551,1980.25
matched,0.7784012793275001,0.7783084600518551,1980.21875
matched,0.7784012793275001,0.7783494988411828,1980.2109375
matched,0.7784106438834542,0.7783905376305104,1980.1875
matched,0.7784153261614312,0.7783905376305104,1980.15625
matched,0.7784481021072702,0.7784726152091658,1980.125
matched,0.7784527843852472,0.7784726152091658,1980.0625
matched,0.7784574666632242,0.7784726152091658,1980.03125
matched,0.7785136539989483,0.7785136539984935,1980.0
matched,0.7785234466142981,0.7785546927878211,1979.9375
matched,0.7786164764601206,0.7785546927878211,1979.875
matched,0.7786213727677954,0.7785546927878211,1979.8125
matched,0.778670335844544,0.7786778091558042,1979.75
matched,0.7786850247675686,0.7786778091558042,1979.6875
matched,0.7787633656903664,0.7788009255237872,1979.625
matched,0.7787682619980414,0.7788009255237872,1979.59375
matched,0.7787927435364157,0.7788009255237872,1979.5625
matched,0.7788270176901397,0.7788419643131149,1979.5
matched,0.7788368103054895,0.7788419643131149,1979.4375
matched,0.7789200475359621,0.7789650806810979,1979.375
matched,0.778924943843637,0.7789650806810979,1979.34375
matched,0.7789396327666616,0.7789650806810979,1979.3125
matched,0.7789885958434103,0.7790471582597533,1979.25
matched,0.7789934921510852,0.7790471582597533,1979.21875
matched,0.7790032847664349,0.7790471582597533,1979.1875
matched,0.7790424552278338,0.7791292358384087,1979.125
matched,0.7790571441508584,0.7791702746277364,1979.0625
matched,0.7791305887659813,0.7792523522063918,1979.0
matched,0.7791354850736562,0.7792933909957194,1978.9375
matched,0.7791893444580796,0.7792933909957194,1978.875
matched,0.7791991370734295,0.7792933909957194,1978.8125
matched,0.779252996457853,0.7792933909957194,1978.75
matched,0.7792676853808775,0.7792933909957194,1978.6875
matched,0.7793558189190251,0.7793344297850471,1978.625
matched,0.7793656115343748,0.7793344297850471,1978.5625
matched,0.7793998856880988,0.7794165073637025,1978.5
matched,0.7794047819957737,0.7794165073637025,1978.4375
matched,0.779468433995547,0.7794165073637025,1978.375
matched,0.7794782266108967,0.7794165073637025,1978.34375
matched,0.7795418786106699,0.7794985849423578,1978.25
matched,0.7795663601490442,0.7794985849423578,1978.1875
matched,0.7795712564567191,0.7794985849423578,1978.15625
matched,0.779649597379517,0.7795806625210132,1978.125
matched,0.7796544936871919,0.7795806625210132,1978.0625
matched,0.7796544936871919,0.7796217013103409,1978.03125
matched,0.7797181456869651,0.7797448176783239,1978.0
matched,0.7797230419946399,0.7797448176783239,1977.96875
matched,0.7797426272253394,0.7797448176783239,1977.9375
matched,0.779791590302088,0.7798679340463069,1977.875
matched,0.779791590302088,0.7799089728356347,1977.8125
matched,0.7798552423018613,0.7799089728356347,1977.75
matched,0.7798601386095362,0.7799089728356347,1977.71875
matched,0.7798748275325608,0.7799500116249624,1977.6875
matched,0.7798797238402356,0.7799500116249624,1977.640625
matched,0.7799482721476837,0.7799500116249624,1977.625
matched,0.7799678573783831,0.7799910504142901,1977.5625
matched,0.7800510946088559,0.7801552055716008,1977.5
matched,0.7800608872242056,0.7801552055716008,1977.46875
matched,0.7800706798395554,0.7801962443609285,1977.4375
matched,0.7800755761472302,0.7801962443609285,1977.40625
matched,0.7800804724549051,0.7801962443609285,1977.390625
matched,0.780153917070028,0.7802372831502561,1977.375
matched,0.7801783986084023,0.7802372831502561,1977.3125
matched,0.7802175690698012,0.7802372831502561,1977.25
matched,0.7802273616851509,0.7802783219395838,1977.1875
matched,0.7802763247618997,0.7803193607289115,1977.125
matched,0.7802959099925991,0.7804014383075669,1977.0625
matched,0.780300806300274,0.7804014383075669,1977.03125
matched,0.7803546656846975,0.7804835158862222,1977.0
matched,0.7803644583000472,0.7804835158862222,1976.9375
matched,0.7804476955305198,0.7805245546755499,1976.875
matched,0.7804574881458696,0.7805245546755499,1976.8125
matched,0.7804623844535444,0.7805245546755499,1976.78125
matched,0.7805358290686675,0.7805245546755499,1976.75
matched,0.7805407253763423,0.7805245546755499,1976.6875
matched,0.7805945847607658,0.7805655934648776,1976.625
matched,0.7805994810684407,0.7805655934648776,1976.59375
matched,0.7806190662991401,0.7806066322542052,1976.5625
matched,0.780623962606815,0.7806066322542052,1976.515625
matched,0.7807071998372878,0.7807297486221884,1976.5
matched,0.7807757481447358,0.7807297486221884,1976.375
matched,0.7808002296831101,0.7807297486221884,1976.3125
matched,0.7808491927598588,0.7808528649901714,1976.25
matched,0.7808540890675336,0.7808528649901714,1976.1875
matched,0.7809226373749818,0.7808939037794991,1976.125
matched,0.7809275336826567,0.7808939037794991,1976.078125
matched,0.7809373262980064,0.7808939037794991,1976.0625
matched,0.780986289374755,0.7809349425688268,1976.0
matched,0.7809960819901047,0.7809349425688268,1975.9375
matched,0.7810695266052277,0.7810170201474821,1975.875
matched,0.7810744229129025,0.7810170201474821,1975.84375
matched,0.7810793192205774,0.7810170201474821,1975.8125
matched,0.7810842155282522,0.7810170201474821,1975.7890625
matched,0.7811380749126758,0.7810580589368098,1975.75
matched,0.7811429712203507,0.7810580589368098,1975.6875
matched,0.7812262084508234,0.7811401365154652,1975.625
matched,0.7812311047584982,0.7811401365154652,1975.59375
matched,0.7813045493736211,0.7811811753047928,1975.5
matched,0.7813045493736211,0.7812632528834482,1975.46875
matched,0.7813192382966457,0.7812632528834482,1975.4375
matched,0.7814171644501431,0.7813042916727759,1975.375
matched,0.7814171644501431,0.7813453304621036,1975.3125
matched,0.781422060757818,0.7813863692514312,1975.28125
matched,0.7814612312192168,0.7814274080407589,1975.25
matched,0.7814710238345666,0.7814684468300866,1975.1875
matched,0.7814759201422414,0.7814684468300866,1975.171875
matched,0.7814857127575912,0.7815094856194144,1975.15625
matched,0.7815640536803891,0.7815094856194144,1975.125
matched,0.7815689499880639,0.781550524408742,1975.09375
matched,0.7815836389110885,0.781550524408742,1975.0625
matched,0.7815885352187634,0.781550524408742,1975.03125
matched,0.7816326019878371,0.7816326019873974,1975.0
matched,0.781644163999691,0.7816326019873974,1974.9375
matched,0.781649945005618,0.7816326019873974,1974.90625
matched,0.7817135360708146,0.7817557183553804,1974.875
matched,0.7817366600945225,0.7817967571447081,1974.8125
matched,0.7817424411004494,0.7817967571447081,1974.78125
matched,0.7818175941775001,0.7818788347233635,1974.75
matched,0.781829156189354,0.7818788347233635,1974.6875
matched,0.781834937195281,0.7818788347233635,1974.65625
matched,0.7818638422249158,0.7818788347233635,1974.625
matched,0.7818754042367697,0.7819198735126911,1974.5625
matched,0.7818927472545506,0.7819198735126911,1974.53125
matched,0.7818985282604776,0.7819198735126911,1974.515625
matched,0.7819852433493821,0.7820840286700019,1974.5
matched,0.7819968053612361,0.7820840286700019,1974.4375
matched,0.782002586367163,0.7820840286700019,1974.40625
matched,0.7821066444738484,0.7821250674593295,1974.375
matched,0.7821297684975562,0.7821250674593295,1974.3125
matched,0.7822222645923878,0.7821661062486572,1974.25
matched,0.7822511696220226,0.7821661062486572,1974.1875
matched,0.782343665716854,0.7822071450379849,1974.125
matched,0.7823552277287079,0.7822071450379849,1974.0625
matched,0.7824245997998316,0.782330261405968,1974.0
matched,0.7824303808057586,0.782330261405968,1973.96875
matched,0.7824477238235394,0.782330261405968,1973.9375
matched,0.7824535048294664,0.782330261405968,1973.921875
matched,0.7824592858353934,0.782330261405968,1973.90625
matched,0.7824650668413203,0.782330261405968,1973.8828125
matched,0.7825517819302248,0.7824123389846234,1973.875
matched,0.7825575629361518,0.7824123389846234,1973.84375
matched,0.7825633439420787,0.7824123389846234,1973.828125
matched,0.7825806869598596,0.7824123389846234,1973.8125
matched,0.7826789640606181,0.7825354553526064,1973.75
matched,0.782690526072472,0.7825354553526064,1973.71875
matched,0.782702088084326,0.7825764941419341,1973.6875
matched,0.7827772411613765,0.7826175329312618,1973.625
matched,0.7827830221673034,0.7826175329312618,1973.59375
matched,0.7827888031732304,0.7826175329312618,1973.5625
matched,0.7827888031732304,0.7826585717205895,1973.546875
matched,0.7828812992680619,0.7828637656672278,1973.5
matched,0.7829275473154776,0.7828637656672278,1973.4375
matched,0.7829680143569664,0.7829048044565555,1973.375
matched,0.7829737953628934,0.7829048044565555,1973.34375
matched,0.7829795763688203,0.7829048044565555,1973.328125
matched,0.7829969193866012,0.7829048044565555,1973.3125
matched,0.7830605104517979,0.7829868820352109,1973.25
matched,0.7830720724636518,0.7829868820352109,1973.1875
matched,0.7831009774932867,0.783109998403194,1973.125
matched,0.7831125395051406,0.783109998403194,1973.0625
matched,0.7831876925821911,0.7831920759818494,1973.0
matched,0.783199254594045,0.7831920759818494,1972.9375
matched,0.7833148747125844,0.7832331147711771,1972.875
matched,0.7833264367244384,0.7832331147711771,1972.84375
matched,0.7833379987362923,0.7832741535605047,1972.8125
matched,0.7833437797422192,0.7832741535605047,1972.765625
matched,0.7834131518133428,0.7833151923498324,1972.75
matched,0.7834189328192698,0.7833151923498324,1972.734375
matched,0.7834304948311237,0.7833151923498324,1972.6875
matched,0.7834998669022474,0.7834793475071431,1972.625
matched,0.7835056479081743,0.7834793475071431,1972.59375
matched,0.7835114289141013,0.7834793475071431,1972.5625
matched,0.7836154870207866,0.7835203862964708,1972.5
matched,0.7836270490326406,0.7835614250857985,1972.4375
matched,0.7836270490326406,0.7836024638751262,1972.40625
matched,0.7836848590919103,0.7836845414537815,1972.375
matched,0.7836964211037643,0.7838076578217645,1972.3125
matched,0.7837715741808148,0.7838076578217645,1972.25
matched,0.7837889171985957,0.7838486966110922,1972.1875
matched,0.7837946982045226,0.7838486966110922,1972.15625
matched,0.7838467272578653,0.78388973540042,1972.125
matched,0.7838582892697192,0.78388973540042,1972.09375
matched,0.7838640702756462,0.78388973540042,1972.0625
matched,0.7839276613408429,0.78388973540042,1972.0
matched,0.7839334423467699,0.78388973540042,1971.96875
matched,0.7839392233526968,0.78388973540042,1971.953125
matched,0.7839507853645508,0.78388973540042,1971.9375
matched,0.7840143764297474,0.7839307741897477,1971.875
matched,0.7840259384416013,0.7839307741897477,1971.8125
matched,0.7841242155423598,0.7840538905577307,1971.75
matched,0.7841473395660676,0.7840949293470584,1971.6875
matched,0.784239835660899,0.7840949293470584,1971.625
matched,0.78425717867868,0.7840949293470584,1971.5625
matched,0.7842629596846069,0.7840949293470584,1971.515625
matched,0.7843381127616575,0.7841359681363861,1971.5
matched,0.7843438937675845,0.7841359681363861,1971.46875
matched,0.7843554557794384,0.7841770069257137,1971.4375
matched,0.7844132658387081,0.7843001232936968,1971.375
matched,0.784430608856489,0.7843001232936968,1971.3125
matched,0.7845173239453934,0.7843411620830245,1971.25
matched,0.7845288859572473,0.7843411620830245,1971.1875
matched,0.7845693529987362,0.7843822008723521,1971.125
matched,0.7845751340046632,0.7843822008723521,1971.109375
matched,0.7845751340046632,0.7844232396616798,1971.0625
matched,0.7846734111054215,0.7845053172403352,1971.0
matched,0.7846849731172755,0.7845053172403352,1970.9375
matched,0.7846907541232024,0.7845053172403352,1970.890625
matched,0.7847601261943261,0.7845463560296629,1970.875
matched,0.7847601261943261,0.7845873948189905,1970.84375
matched,0.7847659072002531,0.784669472397646,1970.8125
matched,0.7847659072002531,0.7847105111869737,1970.796875
matched,0.7848294982654497,0.7847515499763013,1970.75
matched,0.7848526222891575,0.784792588765629,1970.6875
matched,0.7849508993899159,0.7849157051336121,1970.625
matched,0.7849740234136239,0.7849157051336121,1970.5625
matched,0.7849798044195508,0.7849157051336121,1970.546875
matched,0.7849855854254778,0.7849157051336121,1970.53125
matched,0.7850433954847474,0.7849567439229397,1970.5
matched,0.7850491764906744,0.7849567439229397,1970.4375
matched,0.7851301105736519,0.7849977827122674,1970.375
matched,0.7851358915795789,0.7849977827122674,1970.3125
matched,0.7851994826447756,0.7850388215015951,1970.25
matched,0.7852110446566295,0.7851208990802504,1970.1875
matched,0.7853035407514609,0.7851619378695781,1970.125
matched,0.7853671318166575,0.7853671318162165,1970.0
matched,0.7853709040033152,0.785449209394872,1969.96875
matched,0.785385992749946,0.785449209394872,1969.9375
matched,0.7854161702432078,0.7854902481841995,1969.875
matched,0.7854274868031809,0.7854902481841995,1969.8125
matched,0.7854274868031809,0.7855312869735273,1969.796875
matched,0.7854312589898386,0.7855312869735273,1969.78125
matched,0.7854727530430733,0.785572325762855,1969.75
matched,0.7854840696030464,0.785572325762855,1969.6875
matched,0.7855444245895696,0.785572325762855,1969.625
matched,0.7855481967762273,0.785572325762855,1969.5625
matched,0.785551968962885,0.785572325762855,1969.515625
matched,0.7855934630161198,0.7856544033415104,1969.5
matched,0.7855972352027775,0.7856544033415104,1969.484375
matched,0.7856123239494084,0.7856544033415104,1969.4375
matched,0.7856726789359316,0.785695442130838,1969.375
matched,0.7856764511225893,0.785695442130838,1969.3125
matched,0.7857217173624818,0.7857364809201657,1969.25
matched,0.7857254895491395,0.7857364809201657,1969.21875
matched,0.7857292617357972,0.7857364809201657,1969.1875
matched,0.7857783001623473,0.7857364809201657,1969.125
matched,0.785782072349005,0.7857364809201657,1969.078125
matched,0.7857896167223204,0.7857364809201657,1969.0625
matched,0.7857933889089781,0.7857364809201657,1969.03125
matched,0.7857933889089781,0.7857775197094934,1969.015625
matched,0.7858499717088437,0.7857775197094934,1969.0
matched,0.7858575160821591,0.7857775197094934,1968.9375
matched,0.7858612882688168,0.7857775197094934,1968.90625
matched,0.785910326695367,0.7858185584988211,1968.875
matched,0.7859140988820247,0.7858185584988211,1968.84375
matched,0.7859178710686824,0.7858185584988211,1968.8125
matched,0.7859631373085748,0.7858595972881488,1968.75
matched,0.7859669094952325,0.7858595972881488,1968.703125
matched,0.7859782260552056,0.7858595972881488,1968.6875
matched,0.7860084035484672,0.7858595972881488,1968.625
matched,0.7860197201084403,0.7859006360774764,1968.5625
matched,0.7860838472816214,0.7859416748668041,1968.5
matched,0.7861064804015676,0.7859416748668041,1968.4375
matched,0.7861102525882253,0.7859416748668041,1968.40625
matched,0.7861404300814869,0.7859416748668041,1968.375
matched,0.7861442022681446,0.7859827136561318,1968.3125
matched,0.78615174664146,0.7859827136561318,1968.28125
matched,0.7861970128813525,0.7860237524454595,1968.25
matched,0.7862686844278489,0.7860647912347871,1968.125
matched,0.7862724566145066,0.7860647912347871,1968.09375
matched,0.786280000987822,0.7860647912347871,1968.0625
matched,0.7863139506677413,0.7861468688134425,1968.0
matched,0.7863328116010299,0.7861879076027702,1967.9375
matched,0.7863705334676069,0.786228946392098,1967.875
matched,0.7863743056542646,0.786228946392098,1967.84375
matched,0.7863856222142377,0.786228946392098,1967.8125
matched,0.7863893944008954,0.786228946392098,1967.796875
matched,0.7863931665875531,0.786228946392098,1967.78125
matched,0.7864308884541301,0.7862699851814255,1967.75
matched,0.7864346606407878,0.7862699851814255,1967.6875
matched,0.7864761546940227,0.7863110239707533,1967.625
matched,0.7864799268806804,0.7863110239707533,1967.59375
matched,0.7864912434406535,0.786352062760081,1967.5625
matched,0.7865440540538613,0.786352062760081,1967.5
matched,0.7865553706138344,0.786352062760081,1967.4375
matched,0.7865968646670691,0.7863931015494087,1967.375
matched,0.7866006368537268,0.7863931015494087,1967.34375
matched,0.7866081812270422,0.786475179128064,1967.3125
matched,0.7866534474669347,0.7865982954960471,1967.25
matched,0.7866572196535924,0.7866393342853747,1967.1875
matched,0.7867024858934849,0.7866803730747024,1967.125
matched,0.7867062580801426,0.7866803730747024,1967.109375
matched,0.786713802453458,0.7866803730747024,1967.0625
matched,0.7867590686933504,0.7867624506533578,1967.0
matched,0.7867666130666658,0.7868034894426854,1966.9375
matched,0.7868382846131622,0.7868445282320131,1966.875
matched,0.7868420567998199,0.7868445282320131,1966.859375
matched,0.786853373359793,0.7868445282320131,1966.8125
matched,0.7868948674130278,0.7868855670213408,1966.75
matched,0.7869024117863432,0.7869266058106685,1966.6875
matched,0.7869665389595242,0.7869676445999962,1966.625
matched,0.787019349572732,0.7869676445999962,1966.5
matched,0.7870306661327051,0.7869676445999962,1966.4375
matched,0.7871136542391747,0.7870497221786515,1966.375
matched,0.7871174264258324,0.7870497221786515,1966.359375
matched,0.7871626926657248,0.7870907609679793,1966.25
matched,0.7871664648523825,0.7870907609679793,1966.234375
matched,0.7871702370390402,0.7870907609679793,1966.21875
matched,0.7871740092256979,0.7870907609679793,1966.1875
matched,0.7872041867189595,0.7870907609679793,1966.125
matched,0.7872079589056172,0.7870907609679793,1966.109375
matched,0.7872155032789326,0.787131799757307,1966.0625
matched,0.7872192754655903,0.787131799757307,1966.03125
matched,0.7872720860787982,0.787131799757307,1966.0
